"","mu_per_read","mu_per_position","q01_per_position","q25_per_position","q50_per_position","q75_per_position","q99_per_position"
"24246",40.57,40.2476837060703,22,41,41,41,41
"24247",39.46,40.2776757188498,22,41,41,41,41
"24248",39.96,40.3194089456869,22,41,41,41,41
"24249",40.12,40.2964131650423,22,41,41,41,41
"24250",39.51,40.2869068541301,22,41,41,41,41
"24251",39.35,40.2500798722045,22,41,41,41,41
"24252",40.3,40.2705445247893,22,41,41,41,41
"24253",31.11,40.2721824937078,22,41,41,41,41
"24254",39.6,40.2572284345048,22,41,41,41,41
"24255",40.7,40.2422911008148,22,41,41,41,41
"24256",40.29,40.2558316024924,22,41,41,41,41
"24257",39.12,40.2416932907348,22,41,41,41,41
"24258",40.2,40.165002396549,22,41,41,41,41
"24259",40.48,40.2357005911487,22,41,41,41,41
"24260",40.66,40.2503594823454,22,41,41,41,41
"24261",40.7,40.1616472279917,22,41,41,41,41
"24262",40.7,40.228714057508,22,41,41,41,41
"24263",40.66,40.2129392971246,22,41,41,41,41
"24264",40.58,40.1027555910543,22,41,41,41,41
"24265",40.66,40.1744408945687,22,41,41,41,41
"24266",40.36,40.168637162486,22,41,41,41,41
"24267",40.62,40.1689696485623,22,41,41,41,41
"24268",40.32,40.0806709265176,22,41,41,41,41
"24269",40.49,40.0498402555911,12,41,41,41,41
"24270",40.62,40.0643370607029,12,41,41,41,41
"24271",40.7,40.0801246205464,22,41,41,41,41
"24272",40.58,40.0311151941205,12,41,41,41,41
"24273",40.58,40.0629892954146,22,41,41,41,41
"24274",40.41,40.0546325878594,12,41,41,41,41
"24275",32.4,40.0275159744409,12,41,41,41,41
"24276",40.35,40.0052715654952,12,41,41,41,41
"24277",40.7,39.3208067092652,12,41,41,41,41
"24278",40.62,39.8513178913738,12,41,41,41,41
"24279",39.71,39.9208865814696,12,41,41,41,41
"24280",40.62,40.0241214057508,22,41,41,41,41
"24281",40.66,40.114696485623,22,41,41,41,41
"24282",40.41,40.0979233226837,22,41,41,41,41
"24283",40.53,40.0525159744409,12,41,41,41,41
"24284",40.32,40.1003756093663,22,41,41,41,41
"24285",40.56,40.0922855658983,22,41,41,41,41
"24286",40.7,39.9949680511182,12,41,41,41,41
"24287",40.7,40.0060702875399,12,41,41,41,41
"24288",39.68,40.0517172523962,12,41,41,41,41
"24289",40.25,40.0552115376933,12,41,41,41,41
"24290",40.62,40.0423722044728,12,41,41,41,41
"24291",40.66,39.9457268370607,12,41,41,41,41
"24292",40.7,39.9199952069021,12,41,41,41,41
"24293",40.7,39.969923310433,12,41,41,41,41
"24294",40.53,40.0791260584758,22,41,41,41,41
"24295",40.45,40.0043130990415,12,41,41,41,41
"24296",40.7,39.8676182479709,12,41,41,41,41
"24297",40.58,39.879892954146,12,41,41,41,41
"24298",40.66,39.9133785942492,12,41,41,41,41
"24299",40.7,39.8943290734824,12,41,41,41,41
"24300",40.7,39.8873621984343,12,41,41,41,41
"24301",40.54,31.3766129998801,2,32,32,32,32
"24302",40.43,31.6526706883465,12,32,32,32,32
"24303",40,35.9281834158811,27,37,37,37,37
"24304",40.66,36.3919156414763,22,37,37,37,37
"24305",40.66,36.588432656974,27,37,37,37,37
"24306",40.54,40.1668130990415,27,41,41,41,41
"24307",40.62,40.4563099041534,32,41,41,41,41
"24308",39.55,40.4400559105431,32,41,41,41,41
"24309",40.66,40.3722843450479,27,41,41,41,41
"24310",40.62,40.5069089456869,32,41,41,41,41
"24311",40.7,40.4901357827476,32,41,41,41,41
"24312",28.65,40.4950479233227,32,41,41,41,41
"24313",40.25,40.4992811501597,32,41,41,41,41
"24314",40.53,40.4860223642173,27,41,41,41,41
"24315",38,40.4281549520767,27,41,41,41,41
"24316",40.32,40.395607028754,27,41,41,41,41
"24317",40.5,40.4631389776358,27,41,41,41,41
"24318",40.7,40.4635383386581,27,41,41,41,41
"24319",37.85,40.4644968051118,27,41,41,41,41
"24320",40.7,40.4481230031949,27,41,41,41,41
"24321",40.54,40.4468450479233,27,41,41,41,41
"24322",40.7,40.3859424920128,27,41,41,41,41
"24323",40.62,40.368250798722,27,41,41,41,41
"24324",40,40.3275559105431,27,41,41,41,41
"24325",40.62,40.3605431309904,27,41,41,41,41
"24326",40.66,40.4117012779553,27,41,41,41,41
"24327",37.64,40.3906948881789,27,41,41,41,41
"24328",40.54,40.3204073482428,22,41,41,41,41
"24329",39.78,40.3420926517572,22,41,41,41,41
"24330",40.66,40.3099440894569,22,41,41,41,41
"24331",38.98,40.2799920127796,22,41,41,41,41
"24332",38.93,40.3089057507987,22,41,41,41,41
"24333",40.7,40.3916932907348,27,41,41,41,41
"24334",39.21,40.3528354632588,27,41,41,41,41
"24335",40.36,40.3799121405751,27,41,41,41,41
"24336",35.23,40.3990015974441,27,41,41,41,41
"24337",40.62,40.4053363157054,27,41,41,41,41
"24338",40.39,40.4327368589231,27,41,41,41,41
"24339",37.72,40.389696485623,27,41,41,41,41
"24340",40.5,40.2516775842786,22,41,41,41,41
"24341",40.7,40.3059504792332,27,41,41,41,41
"24342",40.19,40.3015575079872,22,41,41,41,41
"24343",40.58,40.3447284345048,27,41,41,41,41
"24344",40.7,40.2842651757189,22,41,41,41,41
"24345",40.7,40.2977635782748,22,41,41,41,41
"24346",39.92,40.2476837060703,22,41,41,41,41
"24347",40.04,40.2776757188498,22,41,41,41,41
"24348",40.53,40.3194089456869,22,41,41,41,41
"24349",35.1,40.2964131650423,22,41,41,41,41
"24350",40.58,40.2869068541301,22,41,41,41,41
"24351",40.41,40.2500798722045,22,41,41,41,41
"24352",40.66,40.2705445247893,22,41,41,41,41
"24353",40.7,40.2721824937078,22,41,41,41,41
"24354",40.66,40.2572284345048,22,41,41,41,41
"24355",40.22,40.2422911008148,22,41,41,41,41
"24356",40.53,40.2558316024924,22,41,41,41,41
"24357",40.62,40.2416932907348,22,41,41,41,41
"24358",40.7,40.165002396549,22,41,41,41,41
"24359",40.54,40.2357005911487,22,41,41,41,41
"24360",40.66,40.2503594823454,22,41,41,41,41
"24361",40.7,40.1616472279917,22,41,41,41,41
"24362",40.54,40.228714057508,22,41,41,41,41
"24363",40.7,40.2129392971246,22,41,41,41,41
"24364",36.15,40.1027555910543,22,41,41,41,41
"24365",38.4,40.1744408945687,22,41,41,41,41
"24366",40.28,40.168637162486,22,41,41,41,41
"24367",40.4,40.1689696485623,22,41,41,41,41
"24368",40.24,40.0806709265176,22,41,41,41,41
"24369",39.86,40.0498402555911,12,41,41,41,41
"24370",40.52,40.0643370607029,12,41,41,41,41
"24371",40.62,40.0801246205464,22,41,41,41,41
"24372",40.1,40.0311151941205,12,41,41,41,41
"24373",40.45,40.0629892954146,22,41,41,41,41
"24374",40.62,40.0546325878594,12,41,41,41,41
"24375",35.91,40.0275159744409,12,41,41,41,41
"24376",40.66,40.0052715654952,12,41,41,41,41
"24377",40.17,39.3208067092652,12,41,41,41,41
"24378",39.1,39.8513178913738,12,41,41,41,41
"24379",40.29,39.9208865814696,12,41,41,41,41
"24380",40.56,40.0241214057508,22,41,41,41,41
"24381",40.45,40.114696485623,22,41,41,41,41
"24382",40.41,40.0979233226837,22,41,41,41,41
"24383",33.87,40.0525159744409,12,41,41,41,41
"24384",40.38,40.1003756093663,22,41,41,41,41
"24385",31.19,40.0922855658983,22,41,41,41,41
"24386",31.61,39.9949680511182,12,41,41,41,41
"24387",37.59,40.0060702875399,12,41,41,41,41
"24388",40.45,40.0517172523962,12,41,41,41,41
"24389",39.6,40.0552115376933,12,41,41,41,41
"24390",39.53,40.0423722044728,12,41,41,41,41
"24391",40.29,39.9457268370607,12,41,41,41,41
"24392",40.46,39.9199952069021,12,41,41,41,41
"24393",39.17,39.969923310433,12,41,41,41,41
"24394",36.31,40.0791260584758,22,41,41,41,41
"24395",40.02,40.0043130990415,12,41,41,41,41
"24396",39.53,39.8676182479709,12,41,41,41,41
"24397",35.39,39.879892954146,12,41,41,41,41
"24398",40.53,39.9133785942492,12,41,41,41,41
"24399",40.22,39.8943290734824,12,41,41,41,41
"24400",38.03,39.8873621984343,12,41,41,41,41
"24401",39.68,31.3766129998801,2,32,32,32,32
"24402",40.18,31.6526706883465,12,32,32,32,32
"24403",40.22,35.9281834158811,27,37,37,37,37
"24404",39.86,36.3919156414763,22,37,37,37,37
"24405",40.49,36.588432656974,27,37,37,37,37
"24406",40.66,40.1668130990415,27,41,41,41,41
"24407",40.7,40.4563099041534,32,41,41,41,41
"24408",39.99,40.4400559105431,32,41,41,41,41
"24409",38.81,40.3722843450479,27,41,41,41,41
"24410",40.49,40.5069089456869,32,41,41,41,41
"24411",39.43,40.4901357827476,32,41,41,41,41
"24412",40.46,40.4950479233227,32,41,41,41,41
"24413",40.7,40.4992811501597,32,41,41,41,41
"24414",40.66,40.4860223642173,27,41,41,41,41
"24415",39.73,40.4281549520767,27,41,41,41,41
"24416",40.3,40.395607028754,27,41,41,41,41
"24417",40.66,40.4631389776358,27,41,41,41,41
"24418",40.7,40.4635383386581,27,41,41,41,41
"24419",39.78,40.4644968051118,27,41,41,41,41
"24420",40.52,40.4481230031949,27,41,41,41,41
"24421",40.61,40.4468450479233,27,41,41,41,41
"24422",40.43,40.3859424920128,27,41,41,41,41
"24423",34.55,40.368250798722,27,41,41,41,41
"24424",40.66,40.3275559105431,27,41,41,41,41
"24425",40.66,40.3605431309904,27,41,41,41,41
"24426",40.53,40.4117012779553,27,41,41,41,41
"24427",40.58,40.3906948881789,27,41,41,41,41
"24428",40.3,40.3204073482428,22,41,41,41,41
"24429",40.38,40.3420926517572,22,41,41,41,41
"24430",38.43,40.3099440894569,22,41,41,41,41
"24431",40.7,40.2799920127796,22,41,41,41,41
"24432",40.66,40.3089057507987,22,41,41,41,41
"24433",40.32,40.3916932907348,27,41,41,41,41
"24434",40.32,40.3528354632588,27,41,41,41,41
"24435",40.07,40.3799121405751,27,41,41,41,41
"24436",39.83,40.3990015974441,27,41,41,41,41
"24437",40.62,40.4053363157054,27,41,41,41,41
"24438",40.54,40.4327368589231,27,41,41,41,41
"24439",40.09,40.389696485623,27,41,41,41,41
"24440",39.35,40.2516775842786,22,41,41,41,41
"24441",40.33,40.3059504792332,27,41,41,41,41
"24442",35.46,40.3015575079872,22,41,41,41,41
"24443",39.01,40.3447284345048,27,41,41,41,41
"24444",40.65,40.2842651757189,22,41,41,41,41
"24445",40.62,40.2977635782748,22,41,41,41,41
"24446",40.46,40.2476837060703,22,41,41,41,41
"24447",39.21,40.2776757188498,22,41,41,41,41
"24448",40.7,40.3194089456869,22,41,41,41,41
"24449",40.66,40.2964131650423,22,41,41,41,41
"24450",40.7,40.2869068541301,22,41,41,41,41
"24451",40.44,40.2500798722045,22,41,41,41,41
"24452",40.58,40.2705445247893,22,41,41,41,41
"24453",40.48,40.2721824937078,22,41,41,41,41
"24454",40.65,40.2572284345048,22,41,41,41,41
"24455",40.57,40.2422911008148,22,41,41,41,41
"24456",40.7,40.2558316024924,22,41,41,41,41
"24457",40.54,40.2416932907348,22,41,41,41,41
"24458",40.7,40.165002396549,22,41,41,41,41
"24459",40.7,40.2357005911487,22,41,41,41,41
"24460",40.58,40.2503594823454,22,41,41,41,41
"24461",40.44,40.1616472279917,22,41,41,41,41
"24462",40.66,40.228714057508,22,41,41,41,41
"24463",40.7,40.2129392971246,22,41,41,41,41
"24464",40.46,40.1027555910543,22,41,41,41,41
"24465",40.7,40.1744408945687,22,41,41,41,41
"24466",40.57,40.168637162486,22,41,41,41,41
"24467",40.62,40.1689696485623,22,41,41,41,41
"24468",40.7,40.0806709265176,22,41,41,41,41
"24469",40.7,40.0498402555911,12,41,41,41,41
"24470",40.7,40.0643370607029,12,41,41,41,41
"24471",40.7,40.0801246205464,22,41,41,41,41
"24472",40.7,40.0311151941205,12,41,41,41,41
"24473",40.54,40.0629892954146,22,41,41,41,41
"24474",40.7,40.0546325878594,12,41,41,41,41
"24475",40.7,40.0275159744409,12,41,41,41,41
"24476",39.72,40.0052715654952,12,41,41,41,41
"24477",40.7,39.3208067092652,12,41,41,41,41
"24478",40.62,39.8513178913738,12,41,41,41,41
"24479",40.7,39.9208865814696,12,41,41,41,41
"24480",40.61,40.0241214057508,22,41,41,41,41
"24481",40.7,40.114696485623,22,41,41,41,41
"24482",38.85,40.0979233226837,22,41,41,41,41
"24483",40.58,40.0525159744409,12,41,41,41,41
"24484",40.62,40.1003756093663,22,41,41,41,41
"24485",40.7,40.0922855658983,22,41,41,41,41
"24486",40.66,39.9949680511182,12,41,41,41,41
"24487",40.66,40.0060702875399,12,41,41,41,41
"24488",40.54,40.0517172523962,12,41,41,41,41
"24489",40.62,40.0552115376933,12,41,41,41,41
"24490",40.7,40.0423722044728,12,41,41,41,41
"24491",40.11,39.9457268370607,12,41,41,41,41
"24492",40.7,39.9199952069021,12,41,41,41,41
"24493",39.24,39.969923310433,12,41,41,41,41
"24494",40.44,40.0791260584758,22,41,41,41,41
"24495",40.06,40.0043130990415,12,41,41,41,41
"24496",39.67,39.8676182479709,12,41,41,41,41
"24497",40.1,39.879892954146,12,41,41,41,41
"24498",40.58,39.9133785942492,12,41,41,41,41
"24499",37.93,39.8943290734824,12,41,41,41,41
"24500",40.58,39.8873621984343,12,41,41,41,41
"24501",40.02,31.3766129998801,2,32,32,32,32
"24502",40.62,31.6526706883465,12,32,32,32,32
"24503",40.14,35.9281834158811,27,37,37,37,37
"24504",39.61,36.3919156414763,22,37,37,37,37
"24505",40.46,36.588432656974,27,37,37,37,37
"24506",40.25,40.1668130990415,27,41,41,41,41
"24507",35.12,40.4563099041534,32,41,41,41,41
"24508",40.33,40.4400559105431,32,41,41,41,41
"24509",40.36,40.3722843450479,27,41,41,41,41
"24510",38.21,40.5069089456869,32,41,41,41,41
"24511",34.65,40.4901357827476,32,41,41,41,41
"24512",40.7,40.4950479233227,32,41,41,41,41
"24513",38.5,40.4992811501597,32,41,41,41,41
"24514",40.66,40.4860223642173,27,41,41,41,41
"24515",35.57,40.4281549520767,27,41,41,41,41
"24516",34.96,40.395607028754,27,41,41,41,41
"24517",40.7,40.4631389776358,27,41,41,41,41
"24518",36.29,40.4635383386581,27,41,41,41,41
"24519",39.47,40.4644968051118,27,41,41,41,41
"24520",40.62,40.4481230031949,27,41,41,41,41
"24521",40.62,40.4468450479233,27,41,41,41,41
"24522",39.4,40.3859424920128,27,41,41,41,41
"24523",40.66,40.368250798722,27,41,41,41,41
"24524",27.61,40.3275559105431,27,41,41,41,41
"24525",40.7,40.3605431309904,27,41,41,41,41
"24526",40.33,40.4117012779553,27,41,41,41,41
"24527",40.25,40.3906948881789,27,41,41,41,41
"24528",40.7,40.3204073482428,22,41,41,41,41
"24529",30.4,40.3420926517572,22,41,41,41,41
"24530",40.7,40.3099440894569,22,41,41,41,41
"24531",40.44,40.2799920127796,22,41,41,41,41
"24532",40.58,40.3089057507987,22,41,41,41,41
"24533",40.21,40.3916932907348,27,41,41,41,41
"24534",40.54,40.3528354632588,27,41,41,41,41
"24535",38.36,40.3799121405751,27,41,41,41,41
"24536",40.66,40.3990015974441,27,41,41,41,41
"24537",40.49,40.4053363157054,27,41,41,41,41
"24538",40.09,40.4327368589231,27,41,41,41,41
"24539",40.54,40.389696485623,27,41,41,41,41
"24540",36.88,40.2516775842786,22,41,41,41,41
"24541",40.34,40.3059504792332,27,41,41,41,41
"24542",40.61,40.3015575079872,22,41,41,41,41
"24543",40.7,40.3447284345048,27,41,41,41,41
"24544",40.58,40.2842651757189,22,41,41,41,41
"24545",40.45,40.2977635782748,22,41,41,41,41
"24546",40.66,40.2476837060703,22,41,41,41,41
"24547",40.39,40.2776757188498,22,41,41,41,41
"24548",40.58,40.3194089456869,22,41,41,41,41
"24549",40.66,40.2964131650423,22,41,41,41,41
"24550",40.61,40.2869068541301,22,41,41,41,41
"24551",40.58,40.2500798722045,22,41,41,41,41
"24552",40.5,40.2705445247893,22,41,41,41,41
"24553",40.58,40.2721824937078,22,41,41,41,41
"24554",40.48,40.2572284345048,22,41,41,41,41
"24555",40.54,40.2422911008148,22,41,41,41,41
"24556",40.54,40.2558316024924,22,41,41,41,41
"24557",40.7,40.2416932907348,22,41,41,41,41
"24558",40.18,40.165002396549,22,41,41,41,41
"24559",37.24,40.2357005911487,22,41,41,41,41
"24560",40.41,40.2503594823454,22,41,41,41,41
"24561",39.5,40.1616472279917,22,41,41,41,41
"24562",40.7,40.228714057508,22,41,41,41,41
"24563",40.66,40.2129392971246,22,41,41,41,41
"24564",40.62,40.1027555910543,22,41,41,41,41
"24565",40.41,40.1744408945687,22,41,41,41,41
"24566",40.13,40.168637162486,22,41,41,41,41
"24567",40.44,40.1689696485623,22,41,41,41,41
"24568",38.1,40.0806709265176,22,41,41,41,41
"24569",40.7,40.0498402555911,12,41,41,41,41
"24570",40.27,40.0643370607029,12,41,41,41,41
"24571",37.21,40.0801246205464,22,41,41,41,41
"24572",39.82,40.0311151941205,12,41,41,41,41
"24573",40.33,40.0629892954146,22,41,41,41,41
"24574",40.49,40.0546325878594,12,41,41,41,41
"24575",40.43,40.0275159744409,12,41,41,41,41
"24576",40.54,40.0052715654952,12,41,41,41,41
"24577",40.2,39.3208067092652,12,41,41,41,41
"24578",40.32,39.8513178913738,12,41,41,41,41
"24579",40.54,39.9208865814696,12,41,41,41,41
"24580",40.44,40.0241214057508,22,41,41,41,41
"24581",40.7,40.114696485623,22,41,41,41,41
"24582",40.41,40.0979233226837,22,41,41,41,41
"24583",40.7,40.0525159744409,12,41,41,41,41
"24584",40.19,40.1003756093663,22,41,41,41,41
"24585",40.7,40.0922855658983,22,41,41,41,41
"24586",40.65,39.9949680511182,12,41,41,41,41
"24587",39.74,40.0060702875399,12,41,41,41,41
"24588",39.19,40.0517172523962,12,41,41,41,41
"24589",40.7,40.0552115376933,12,41,41,41,41
"24590",35.62,40.0423722044728,12,41,41,41,41
"24591",40.53,39.9457268370607,12,41,41,41,41
"24592",40.7,39.9199952069021,12,41,41,41,41
"24593",40.66,39.969923310433,12,41,41,41,41
"24594",40.46,40.0791260584758,22,41,41,41,41
"24595",39.98,40.0043130990415,12,41,41,41,41
"24596",40.49,39.8676182479709,12,41,41,41,41
"24597",39.73,39.879892954146,12,41,41,41,41
"24598",40.37,39.9133785942492,12,41,41,41,41
"24599",40.66,39.8943290734824,12,41,41,41,41
"24600",36.3,39.8873621984343,12,41,41,41,41
"24601",39.89,31.3766129998801,2,32,32,32,32
"24602",40.66,31.6526706883465,12,32,32,32,32
"24603",40.7,35.9281834158811,27,37,37,37,37
"24604",40.42,36.3919156414763,22,37,37,37,37
"24605",40.56,36.588432656974,27,37,37,37,37
"24606",40.66,40.1668130990415,27,41,41,41,41
"24607",40.44,40.4563099041534,32,41,41,41,41
"24608",40.58,40.4400559105431,32,41,41,41,41
"24609",40.44,40.3722843450479,27,41,41,41,41
"24610",40.66,40.5069089456869,32,41,41,41,41
"24611",40.7,40.4901357827476,32,41,41,41,41
"24612",38.88,40.4950479233227,32,41,41,41,41
"24613",40.65,40.4992811501597,32,41,41,41,41
"24614",40.7,40.4860223642173,27,41,41,41,41
"24615",40.58,40.4281549520767,27,41,41,41,41
"24616",40.66,40.395607028754,27,41,41,41,41
"24617",40.7,40.4631389776358,27,41,41,41,41
"24618",40.7,40.4635383386581,27,41,41,41,41
"24619",40.62,40.4644968051118,27,41,41,41,41
"24620",39.88,40.4481230031949,27,41,41,41,41
"24621",40.7,40.4468450479233,27,41,41,41,41
"24622",40.7,40.3859424920128,27,41,41,41,41
"24623",40.7,40.368250798722,27,41,41,41,41
"24624",39.61,40.3275559105431,27,41,41,41,41
"24625",40.5,40.3605431309904,27,41,41,41,41
"24626",40.7,40.4117012779553,27,41,41,41,41
"24627",40.57,40.3906948881789,27,41,41,41,41
"24628",40.7,40.3204073482428,22,41,41,41,41
"24629",40.52,40.3420926517572,22,41,41,41,41
"24630",40.62,40.3099440894569,22,41,41,41,41
"24631",40.5,40.2799920127796,22,41,41,41,41
"24632",40.7,40.3089057507987,22,41,41,41,41
"24633",40.58,40.3916932907348,27,41,41,41,41
"24634",40.7,40.3528354632588,27,41,41,41,41
"24635",40.5,40.3799121405751,27,41,41,41,41
"24636",37.63,40.3990015974441,27,41,41,41,41
"24637",39.96,40.4053363157054,27,41,41,41,41
"24638",40.7,40.4327368589231,27,41,41,41,41
"24639",40.66,40.389696485623,27,41,41,41,41
"24640",40.7,40.2516775842786,22,41,41,41,41
"24641",40.53,40.3059504792332,27,41,41,41,41
"24642",40.7,40.3015575079872,22,41,41,41,41
"24643",38.8,40.3447284345048,27,41,41,41,41
"24644",40.66,40.2842651757189,22,41,41,41,41
"24645",40.66,40.2977635782748,22,41,41,41,41
"24646",40.7,40.2476837060703,22,41,41,41,41
"24647",40.49,40.2776757188498,22,41,41,41,41
"24648",40.01,40.3194089456869,22,41,41,41,41
"24649",40.57,40.2964131650423,22,41,41,41,41
"24650",40.7,40.2869068541301,22,41,41,41,41
"24651",40.7,40.2500798722045,22,41,41,41,41
"24652",39.7,40.2705445247893,22,41,41,41,41
"24653",40.62,40.2721824937078,22,41,41,41,41
"24654",40.58,40.2572284345048,22,41,41,41,41
"24655",40.2,40.2422911008148,22,41,41,41,41
"24656",40.66,40.2558316024924,22,41,41,41,41
"24657",40.54,40.2416932907348,22,41,41,41,41
"24658",40.7,40.165002396549,22,41,41,41,41
"24659",40.32,40.2357005911487,22,41,41,41,41
"24660",39.55,40.2503594823454,22,41,41,41,41
"24661",40.52,40.1616472279917,22,41,41,41,41
"24662",38.57,40.228714057508,22,41,41,41,41
"24663",40.32,40.2129392971246,22,41,41,41,41
"24664",35.14,40.1027555910543,22,41,41,41,41
"24665",34.69,40.1744408945687,22,41,41,41,41
"24666",40.27,40.168637162486,22,41,41,41,41
"24667",36.77,40.1689696485623,22,41,41,41,41
"24668",37.29,40.0806709265176,22,41,41,41,41
"24669",40.22,40.0498402555911,12,41,41,41,41
"24670",34.5,40.0643370607029,12,41,41,41,41
"24671",40.14,40.0801246205464,22,41,41,41,41
"24672",39.64,40.0311151941205,12,41,41,41,41
"24673",40.31,40.0629892954146,22,41,41,41,41
"24674",39.77,40.0546325878594,12,41,41,41,41
"24675",40.39,40.0275159744409,12,41,41,41,41
"24676",40.21,40.0052715654952,12,41,41,41,41
"24677",40.32,39.3208067092652,12,41,41,41,41
"24678",40.62,39.8513178913738,12,41,41,41,41
"24679",39.87,39.9208865814696,12,41,41,41,41
"24680",38.56,40.0241214057508,22,41,41,41,41
"24681",40,40.114696485623,22,41,41,41,41
"24682",40.35,40.0979233226837,22,41,41,41,41
"24683",40.32,40.0525159744409,12,41,41,41,41
"24684",40.05,40.1003756093663,22,41,41,41,41
"24685",39.82,40.0922855658983,22,41,41,41,41
"24686",40.11,39.9949680511182,12,41,41,41,41
"24687",40.5,40.0060702875399,12,41,41,41,41
"24688",40.11,40.0517172523962,12,41,41,41,41
"24689",40.43,40.0552115376933,12,41,41,41,41
"24690",40.66,40.0423722044728,12,41,41,41,41
"24691",40.54,39.9457268370607,12,41,41,41,41
"24692",40.29,39.9199952069021,12,41,41,41,41
"24693",40.62,39.969923310433,12,41,41,41,41
